DateTime,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020-01-06T17:00:00,25.294724,65.44004,393.00992,307.92245
2020-01-06T18:00:00,44.466858,37.427822,437.33258,348.51932
2020-01-06T19:00:00,28.759928,33.69494,408.6488,385.39096
2020-01-06T20:00:00,24.215725,8.024005,421.74228,383.4603
2020-01-06T21:00:00,32.8492,12.54772,487.23566,472.21454
2020-01-06T22:00:00,43.385845,12.284111,644.5629,620.59326
2020-01-06T23:00:00,39.897373,20.024055,693.1464,617.3757
2020-01-07T00:00:00,65.30476,79.96416,705.5352,604.2963
2020-01-07T01:00:00,61.740284,67.01851,700.3212,577.9338
2020-01-07T02:00:00,79.58656,219.64882,696.65985,510.87888
2020-01-07T03:00:00,28.289484,460.17816,641.80634,470.18546
2020-01-07T04:00:00,6.6070676,495.3208,612.7507,525.0209
2020-01-07T05:00:00,21.111639,534.81415,592.82855,547.87115
2020-01-07T06:00:00,43.55218,610.78467,596.05774,516.4126
2020-01-07T07:00:00,38.737476,568.99036,562.10535,510.51227
2020-01-07T08:00:00,54.88429,578.59686,634.22394,425.5077
2020-01-07T09:00:00,39.7984,580.6961,619.38165,302.0635
2020-01-07T10:00:00,67.554375,655.76935,593.68176,139.64363
2020-01-07T11:00:00,37.700745,648.75116,555.92615,128.4134
2020-01-07T12:00:00,22.374428,592.1323,547.8152,126.54896
2020-01-07T13:00:00,13.673162,630.53925,582.9438,72.08872
2020-01-07T14:00:00,33.75897,636.7341,642.63135,116.53499
2020-01-07T15:00:00,20.008844,601.805,601.78986,184.18884
2020-01-07T16:00:00,4.2014055,613.5305,561.9943,272.1296
2020-01-07T17:00:00,0.0336069,574.6627,531.73175,192.51004
2020-01-07T18:00:00,0.0,561.0949,435.9392,163.8081
2020-01-07T19:00:00,0.1548396,583.5781,383.01917,256.34216
2020-01-07T20:00:00,0.0,613.1714,351.88388,556.2383
2020-01-07T21:00:00,0.0,609.3812,296.31796,508.38928
2020-01-07T22:00:00,0.0,573.8817,238.44646,467.4238
2020-01-07T23:00:00,0.221616,534.6822,197.47018,541.7876
2020-01-08T00:00:00,0.21651301,499.47565,196.54051,330.29828
2020-01-08T01:00:00,0.0,540.42535,125.764404,196.78044
2020-01-08T02:00:00,1.2864906,589.15625,95.56143,233.29956
2020-01-08T03:00:00,0.9486963,548.89685,74.950264,179.33588
2020-01-08T04:00:00,0.76355463,492.25497,41.135952,166.34216
2020-01-08T05:00:00,0.1303452,521.3889,30.818764,168.6829
2020-01-08T06:00:00,0.0500094,560.77936,53.694183,169.52641
2020-01-08T07:00:00,0.0,581.8634,92.67511,163.83174
2020-01-08T08:00:00,0.0405999,546.46875,126.47203,129.88641
2020-01-08T09:00:00,0.002187,496.56537,153.24586,131.32559
2020-01-08T10:00:00,0.0,509.25684,158.03593,134.95499
2020-01-08T11:00:00,0.0,375.8132,134.41403,156.91795
2020-01-08T12:00:00,0.0,365.17883,153.89021,119.801
2020-01-08T13:00:00,0.0,326.70468,76.68134,56.412346
2020-01-08T14:00:00,0.0,295.22113,131.97664,21.731216
2020-01-08T15:00:00,0.0,279.947,122.28245,18.089405
2020-01-08T16:00:00,0.0,283.36465,141.63321,16.707102
2020-01-08T17:00:00,0.0,220.50279,104.81349,33.033855
2020-01-08T18:00:00,0.0,132.70256,71.53712,15.042454
2020-01-08T19:00:00,0.0,95.03245,52.20262,11.226795
2020-01-08T20:00:00,0.1464804,63.971645,24.928118,12.184043
2020-01-08T21:00:00,0.0,62.58068,19.04612,12.895184
2020-01-08T22:00:00,0.0,47.95387,20.034126,23.956568
2020-01-08T23:00:00,0.0,35.99382,11.471423,30.197195
2020-01-09T00:00:00,0.0,57.230404,7.4445972,34.292194
2020-01-09T01:00:00,0.0,66.41812,7.387632,34.57409
2020-01-09T02:00:00,0.0026973002,69.6214,12.93706,41.315395
2020-01-09T03:00:00,0.0109107,38.41998,16.95343,60.506866
2020-01-09T04:00:00,0.25235552,35.187786,27.221258,85.49605
2020-01-09T05:00:00,0.10580221,44.332527,42.05466,87.198326
2020-01-09T06:00:00,4.96256,47.08505,61.2167,108.74984
2020-01-09T07:00:00,3.238784,18.16571,51.868652,109.127785
2020-01-09T08:00:00,0.111067005,14.447079,44.392094,118.62153
2020-01-09T09:00:00,0.0067068003,16.609974,40.215805,120.60941
2020-01-09T10:00:00,0.023473801,37.495388,41.846966,89.906006
2020-01-09T11:00:00,0.0,19.816383,38.117245,79.35554
2020-01-09T12:00:00,0.0,9.074059,21.48453,59.383293
2020-01-09T13:00:00,0.0,8.313226,22.04454,45.528088
2020-01-09T14:00:00,0.0,9.928858,25.570599,35.77692
2020-01-09T15:00:00,0.0,16.597143,27.582409,25.296854
2020-01-09T16:00:00,0.0,14.324339,30.251158,32.58275
2020-01-09T17:00:00,0.0,15.735708,26.152576,28.34426
2020-01-09T18:00:00,0.0,14.512616,21.31064,20.083462
2020-01-09T19:00:00,0.0,26.718212,25.615799,11.141596
2020-01-09T20:00:00,0.0,53.879654,32.05889,10.295346
2020-01-09T21:00:00,0.0,79.28398,37.258266,5.5251303
2020-01-09T22:00:00,0.0,82.27136,52.87202,3.076361
2020-01-09T23:00:00,0.0,114.42309,107.01723,12.787409
2020-01-10T00:00:00,0.0,104.397804,172.1615,35.476738
2020-01-10T01:00:00,10.455241,159.4138,254.32156,62.5062
2020-01-10T02:00:00,79.51541,221.92752,426.79282,86.467255
2020-01-10T03:00:00,116.56384,301.4365,434.09048,150.20331
2020-01-10T04:00:00,107.61279,328.49017,425.647,155.71501
2020-01-10T05:00:00,106.51917,444.33066,539.023,196.14859
2020-01-10T06:00:00,104.247444,434.82126,598.84143,199.8632
2020-01-10T07:00:00,127.02352,461.26166,707.39795,294.10748
2020-01-10T08:00:00,130.7006,466.59732,712.81476,382.1625
2020-01-10T09:00:00,130.68202,443.60312,735.3247,438.5232
2020-01-10T10:00:00,130.8006,463.74765,744.1279,449.93616
2020-01-10T11:00:00,130.8006,539.19183,745.2278,424.522
2020-01-10T12:00:00,130.8006,631.3649,698.5648,445.7378
2020-01-10T13:00:00,130.8006,607.58093,699.00793,521.4144
2020-01-10T14:00:00,128.72116,564.9762,745.4789,549.45746
2020-01-10T15:00:00,130.8006,495.33374,743.6067,619.9676
2020-01-10T16:00:00,130.37956,603.69214,724.15845,559.30945
2020-01-10T17:00:00,130.61458,611.2672,716.0351,483.60562
2020-01-10T18:00:00,130.8006,678.63116,734.7728,501.76926
2020-01-10T19:00:00,130.56146,697.72766,736.6616,379.37625
2020-01-10T20:00:00,130.8006,666.03516,737.7228,501.40396
2020-01-10T21:00:00,130.8006,560.47284,734.3738,531.9867
2020-01-10T22:00:00,130.8006,538.84,723.6062,468.8912
2020-01-10T23:00:00,130.8006,648.713,653.16144,441.84076
2020-01-11T00:00:00,130.7956,702.3257,624.9053,454.25226
2020-01-11T01:00:00,99.933556,704.806,614.57056,484.33243
2020-01-11T02:00:00,99.71733,704.80597,695.27954,534.9894
2020-01-11T03:00:00,75.62477,704.806,725.4404,575.91266
2020-01-11T04:00:00,124.78724,704.64246,719.7667,530.19745
2020-01-11T05:00:00,78.04265,672.11523,689.6891,522.2024
2020-01-11T06:00:00,48.235535,607.822,681.5896,450.61026
2020-01-11T07:00:00,55.237537,511.98303,708.5559,435.7546
2020-01-11T08:00:00,42.17097,400.01828,668.2436,558.64417
2020-01-11T09:00:00,28.500254,151.40959,694.9862,590.9306
2020-01-11T10:00:00,48.338013,66.43948,626.6884,613.7
2020-01-11T11:00:00,46.500317,23.461498,551.57776,613.4753
2020-01-11T12:00:00,18.573683,7.4581213,605.1557,615.38904
2020-01-11T13:00:00,26.926441,69.20792,621.21533,618.5772
2020-01-11T14:00:00,30.5733,61.544712,621.7318,596.5181
2020-01-11T15:00:00,23.742725,20.983294,546.64636,464.41367
2020-01-11T16:00:00,27.003061,26.688568,616.36444,362.40802
2020-01-11T17:00:00,23.106138,12.443838,656.36066,147.52095
2020-01-11T18:00:00,65.225494,7.355687,660.16406,110.26395
2020-01-11T19:00:00,52.67955,7.432787,724.71674,67.87765
2020-01-11T20:00:00,60.840424,3.1980014,721.33185,42.18582
2020-01-11T21:00:00,73.144066,3.0410478,734.734,24.492981
2020-01-11T22:00:00,65.54048,0.3741471,725.38446,18.411772
2020-01-11T23:00:00,65.48787,0.46417856,703.30396,35.060833
2020-01-12T00:00:00,59.245316,0.2743713,698.8713,130.64874
2020-01-12T01:00:00,79.54882,61.936203,679.0912,246.81636
2020-01-12T02:00:00,49.557457,66.27664,664.34753,288.3029
2020-01-12T03:00:00,35.32716,84.147514,649.3477,261.92355
2020-01-12T04:00:00,30.62784,102.15197,656.1972,264.40738
2020-01-12T05:00:00,34.221706,96.81484,656.9675,326.9904
2020-01-12T06:00:00,25.69276,118.878815,656.60876,304.599
2020-01-12T07:00:00,12.600181,205.23497,625.61255,403.2526
2020-01-12T08:00:00,6.5069666,466.76447,537.0196,351.43866
2020-01-12T09:00:00,15.631966,358.23926,450.72586,342.67972
2020-01-12T10:00:00,14.431847,387.0013,392.13712,370.69827
2020-01-12T11:00:00,11.128353,284.99817,291.84427,406.1702
2020-01-12T12:00:00,14.242759,359.69083,115.05455,325.87418
2020-01-12T13:00:00,5.8554792,320.58853,29.878042,194.78696
2020-01-12T14:00:00,0.3680239,219.09004,47.422592,173.13525
2020-01-12T15:00:00,67.261375,141.737,108.63753,83.82333
2020-01-12T16:00:00,32.80508,67.98576,129.61652,26.916435
2020-01-12T17:00:00,25.26539,46.088455,24.40342,4.5198326
2020-01-12T18:00:00,11.490399,20.027035,6.321864,6.492329
2020-01-12T19:00:00,6.2367663,18.177658,6.857484,7.7090535
2020-01-12T20:00:00,1.0581434,10.276164,1.6071047,10.087927
2020-01-12T21:00:00,0.0,1.6521571,0.41424212,14.074072
2020-01-12T22:00:00,0.0,4.567161,0.0061965003,10.691347
2020-01-12T23:00:00,0.0,0.5719977,0.85302716,6.2376637
2020-01-13T00:00:00,0.013122001,1.2977171,2.601072,4.669269
2020-01-13T01:00:00,0.39280948,13.890657,3.31695,5.9891233
2020-01-13T02:00:00,0.008505001,17.609287,7.2749085,7.539342
2020-01-13T03:00:00,0.7020999,17.43022,2.6994143,3.6478918
2020-01-13T04:00:00,0.00082620006,18.771238,1.8446858,26.790163
2020-01-13T05:00:00,0.0,28.817175,1.4748641,8.409482
2020-01-13T06:00:00,0.0,46.786232,0.42097318,3.1058788
2020-01-13T07:00:00,0.0,51.75713,21.70898,5.521106
2020-01-13T08:00:00,1.2986935,56.74045,52.059914,8.42396
2020-01-13T09:00:00,11.333557,86.84042,95.90322,8.762021
2020-01-13T10:00:00,22.521067,55.629314,227.05923,10.975921
2020-01-13T11:00:00,23.593441,35.860523,172.40726,13.559155
2020-01-13T12:00:00,15.743881,46.837425,107.55771,17.469866
2020-01-13T13:00:00,15.17438,43.5721,100.010254,21.853745
2020-01-13T14:00:00,12.01935,32.254047,44.69397,26.668106
2020-01-13T15:00:00,2.0807543,29.963531,35.43709,25.733755
2020-01-13T16:00:00,0.9945972,22.720064,10.890626,18.652239
2020-01-13T17:00:00,0.8454576,18.344696,2.4938118,17.257862
2020-01-13T18:00:00,0.0357453,9.006114,2.4612498,14.935945
2020-01-13T19:00:00,0.0,5.036928,0.8966943,11.817939
2020-01-13T20:00:00,0.0,5.4578032,1.2487041,7.0212417
2020-01-13T21:00:00,0.0,5.1139355,2.6769366,5.8718047
2020-01-13T22:00:00,0.0,5.2003465,16.395344,10.318912
2020-01-13T23:00:00,0.0,7.5941386,46.66088,5.6087227
2020-01-14T00:00:00,1.1938833,11.377089,72.89299,3.6031094
2020-01-14T01:00:00,14.918369,106.753845,73.92491,7.621177
2020-01-14T02:00:00,33.261734,321.06137,75.86821,8.104337
2020-01-14T03:00:00,35.883904,469.20462,101.41319,4.6977563
2020-01-14T04:00:00,97.57404,650.1975,244.72461,24.297628
2020-01-14T05:00:00,53.563793,659.55133,432.09396,42.025246
2020-01-14T06:00:00,55.10773,640.1247,568.3193,56.48527
2020-01-14T07:00:00,74.06129,667.561,602.0792,135.4496
2020-01-14T08:00:00,36.317177,647.6351,699.51324,169.39323
2020-01-14T09:00:00,74.69177,622.5945,549.9558,79.53169
2020-01-14T10:00:00,105.87442,507.83313,509.50662,63.090073
2020-01-14T11:00:00,94.130936,485.4626,360.52914,68.220566
2020-01-14T12:00:00,113.91436,376.16943,350.39395,159.65123
2020-01-14T13:00:00,124.71031,328.5281,206.20473,210.39114
2020-01-14T14:00:00,62.57083,258.01242,115.96308,84.345825
2020-01-14T15:00:00,62.874207,282.16928,68.31258,83.81627
2020-01-14T16:00:00,29.568838,217.56844,67.136696,52.74991
2020-01-14T17:00:00,9.974103,229.94579,44.767788,61.726303
2020-01-14T18:00:00,11.31887,228.95818,43.946236,66.75314
2020-01-14T19:00:00,18.624203,229.95363,65.675835,87.93189
2020-01-14T20:00:00,20.354769,204.59128,65.066185,93.99877
2020-01-14T21:00:00,21.414501,197.49167,57.806194,125.305374
2020-01-14T22:00:00,23.215351,169.33722,48.874653,161.935
2020-01-14T23:00:00,22.544634,187.3422,36.58087,213.9207
2020-01-15T00:00:00,21.532679,156.33362,29.773932,251.57343
2020-01-15T01:00:00,32.35849,205.34576,38.331318,285.38855
2020-01-15T02:00:00,38.96374,227.6297,56.428745,403.37875
2020-01-15T03:00:00,55.437664,221.69658,61.978355,317.87027
2020-01-15T04:00:00,39.51922,183.28407,46.06921,215.03415
2020-01-15T05:00:00,33.20578,173.03186,34.57519,173.54672
2020-01-15T06:00:00,37.958984,153.4158,26.425097,199.70367
2020-01-15T07:00:00,19.140501,129.51863,20.228893,148.2479
2020-01-15T08:00:00,13.89073,136.33174,26.551277,129.27606
2020-01-15T09:00:00,16.591358,105.53526,25.62204,125.576645
2020-01-15T10:00:00,11.842193,93.4115,19.09771,123.59044
2020-01-15T11:00:00,8.366462,113.50721,21.445354,103.7526
2020-01-15T12:00:00,10.539021,113.34014,30.522324,91.754456
2020-01-15T13:00:00,14.602922,133.06607,41.62448,84.738815
2020-01-15T14:00:00,23.145634,148.46564,50.256115,91.114136
2020-01-15T15:00:00,22.006975,161.20622,50.87772,88.78098
2020-01-15T16:00:00,13.195152,157.972,53.31727,79.107414
2020-01-15T17:00:00,7.59399,171.83006,47.0734,90.27881
2020-01-15T18:00:00,9.145544,158.52681,51.2468,106.87534
2020-01-15T19:00:00,12.831894,161.16954,48.63594,131.92159
2020-01-15T20:00:00,17.30848,138.1973,36.60929,121.08259
2020-01-15T21:00:00,14.847073,131.08476,21.654942,133.76466
2020-01-15T22:00:00,14.482071,144.45523,46.9863,123.95869
2020-01-15T23:00:00,19.021843,154.38882,61.17026,113.94319
2020-01-16T00:00:00,27.103912,192.68436,74.55418,115.367714
2020-01-16T01:00:00,31.946085,223.60712,91.211174,127.952805
2020-01-16T02:00:00,23.19017,230.97293,81.9912,140.06451
2020-01-16T03:00:00,25.419912,214.65256,89.48552,149.03288
2020-01-16T04:00:00,26.331354,202.65274,76.356384,142.4279
2020-01-16T05:00:00,39.600567,221.58432,100.64039,138.54152
2020-01-16T06:00:00,55.316,221.69897,147.35857,142.49944
2020-01-16T07:00:00,63.000957,206.78337,195.56297,143.65268
2020-01-16T08:00:00,76.51331,245.84863,194.95088,136.4908
2020-01-16T09:00:00,77.30614,253.35541,184.01955,135.89189
2020-01-16T10:00:00,55.71195,244.04129,139.20181,141.47366
2020-01-16T11:00:00,55.399937,251.40912,183.3103,139.16342
2020-01-16T12:00:00,34.87596,236.60002,101.87746,138.98338
2020-01-16T13:00:00,36.76671,228.02016,107.18421,130.97142
2020-01-16T14:00:00,44.04146,247.0756,124.412674,127.66095
2020-01-16T15:00:00,40.168007,247.66495,122.34586,127.94235
2020-01-16T16:00:00,34.172146,244.56822,109.98012,125.9432
2020-01-16T17:00:00,22.724258,230.93405,79.83645,125.25854
2020-01-16T18:00:00,14.579186,258.0469,72.92406,125.08672
2020-01-16T19:00:00,13.55277,265.65018,52.394176,125.984116
2020-01-16T20:00:00,18.739061,242.47176,44.938324,125.295685
2020-01-16T21:00:00,22.902784,240.6877,61.273315,127.49052
2020-01-16T22:00:00,15.277765,247.36389,69.521416,128.11833
2020-01-16T23:00:00,15.079301,257.8911,83.990234,128.99078
2020-01-17T00:00:00,19.038616,258.79916,91.22467,124.39747
2020-01-17T01:00:00,20.741453,276.88608,118.234695,125.44863
2020-01-17T02:00:00,26.46272,312.11438,116.966515,126.43216
2020-01-17T03:00:00,35.263924,327.89362,108.26973,124.95723
2020-01-17T04:00:00,36.057304,369.31396,119.01391,128.4908
2020-01-17T05:00:00,45.49936,398.3187,89.08132,136.02348
2020-01-17T06:00:00,72.49426,374.02216,73.02188,137.66418
2020-01-17T07:00:00,57.07787,386.73608,82.107925,135.35677
2020-01-17T08:00:00,43.30511,361.6198,87.204475,128.5051
2020-01-17T09:00:00,39.644817,351.57578,88.936676,130.36343
2020-01-17T10:00:00,40.154324,299.4734,100.43095,126.82675
2020-01-17T11:00:00,61.40829,321.58652,93.55502,130.41296
2020-01-17T12:00:00,58.149464,304.07544,145.12842,123.34196
2020-01-17T13:00:00,38.638287,318.6572,142.31999,123.54053
2020-01-17T14:00:00,20.588509,311.50653,120.82076,127.32102
2020-01-17T15:00:00,9.950197,283.1108,114.35776,135.13068
2020-01-17T16:00:00,13.076221,288.34708,194.79855,130.77872
2020-01-17T17:00:00,17.898012,270.26077,129.99036,122.88727
2020-01-17T18:00:00,7.818172,272.53207,76.576,121.742584
2020-01-17T19:00:00,6.240407,230.43231,101.47406,158.49626
2020-01-17T20:00:00,12.6724415,226.56128,75.553345,202.71983
2020-01-17T21:00:00,12.420508,241.74184,114.67258,148.23056
2020-01-17T22:00:00,26.547977,219.25403,126.13856,129.02757
2020-01-17T23:00:00,26.334784,204.44455,108.902596,115.81723
2020-01-18T00:00:00,25.845606,184.43324,122.46149,114.011406
2020-01-18T01:00:00,18.530636,173.13548,219.72578,111.083534
2020-01-18T02:00:00,13.439047,158.98491,431.2961,112.62176
2020-01-18T03:00:00,21.259274,123.02129,269.73846,116.32559
2020-01-18T04:00:00,8.445532,136.74297,206.83763,137.43652
2020-01-18T05:00:00,2.2657566,114.53414,126.546265,144.58249
2020-01-18T06:00:00,0.011469601,97.13653,136.81108,152.34073
2020-01-18T07:00:00,0.3723246,69.0771,194.508,137.09538
2020-01-18T08:00:00,0.0,76.605095,114.092224,120.25216
2020-01-18T09:00:00,0.0100602005,78.79378,105.963264,123.25341
2020-01-18T10:00:00,0.0,62.016594,111.46426,109.28448
2020-01-18T11:00:00,0.0,46.8625,89.91365,105.59903
2020-01-18T12:00:00,0.0,43.17614,60.14543,117.344246
